domain,phylum,class,order,family,genus,OTU,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,sum
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Sideroxydans,462,0.000426919,0.000180865,0.000323617,0.000181121,0.000202984,0.000323385,0.000230731,0.000259536,0.000326372,0.000202724,0.000226473,0.00031785,0.000273861,0.000184127,0.000408617,0.00041583,0.000236691,0.000158332,0.000336004,0.000200892,0.00042407,0.000488248,0.000443913,0.000185917,0.006959077
Bacteria,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae,Thiobacillus,463,0.000654195,0.000532739,0.000702627,0.000466253,0.000648971,0.000769965,0.000588259,0.000506362,0.000539008,0.000517924,0.000646844,0.000835586,0.000549206,0.000321482,0.000854124,0.000831661,0.000456773,0.000442862,0.00079972,0.000603556,0.000945256,0.00086576,0.000983607,0.000520289,0.015583027
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylobacillus,464,0.000614718,0.000450164,0.000618079,0.0002507,0.000439858,0.00064677,0.00038663,0.000467566,0.000573623,0.000435679,0.000482418,0.000529751,0.000519519,0.000356413,0.000698055,0.00074295,0.000413864,0.000361283,0.000608152,0.000431741,0.000718654,0.00077264,0.00065758,0.000435656,0.01261246
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylotenera,465,0.00035022,0.000319643,0.000431489,0.00019475,0.000230745,0.000394222,0.00019768,0.000220739,0.000278405,0.00020717,0.000307134,0.000328773,0.000323957,0.000218466,0.000434156,0.000388108,0.000214545,0.000161495,0.000304076,0.000253317,0.000383606,0.000367445,0.000311291,0.000212278,0.00703371
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylovorus,466,0.000230096,0.000279688,0.00026589,0.000146332,0.000230745,0.000280883,0.000181466,0.00020803,0.000259119,0.000215617,0.000285418,0.000233199,0.000215972,0.000149196,0.000380241,0.000426919,0.000182709,0.00011954,0.000348167,0.00017534,0.000333429,0.00042533,0.00030024,0.000185917,0.006059482
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,unclassified (derived from Methylophilales),unclassified (derived from Methylophilales),467,2.18817E-05,5.16757E-06,1.1312E-05,0,1.39889E-05,1.19499E-05,1.61304E-05,0,0,8.62466E-06,9.02789E-06,2.119E-05,1.43981E-05,0,1.101E-05,2.51346E-05,1.34263E-05,2.26426E-05,1.76364E-05,1.70934E-05,1.57003E-05,9.76496E-06,1.7867E-05,1.07665E-05,0.000294713
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Chromobacterium,468,0.000975653,0.000594004,0.000708458,0.000451906,0.000656182,0.000729926,0.000532135,0.000583955,0.000593403,0.000517924,0.00078645,0.00073182,0.000604869,0.000344572,0.00093074,0.000853838,0.000679622,0.000409565,0.000664406,0.000757749,0.000825481,0.000830525,0.00085467,0.000560525,0.016178378
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,469,2.18817E-05,3.62262E-05,2.828E-05,0,3.49723E-05,1.19499E-05,2.41124E-05,1.29768E-05,4.79667E-05,1.2937E-05,1.20372E-05,2.119E-05,3.59953E-05,0,4.39831E-05,1.79269E-05,2.42228E-05,9.6897E-06,2.06772E-05,2.5552E-05,2.83253E-05,3.90095E-05,1.7867E-05,1.60943E-05,0.000543873
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,470,1.09408E-05,1.03351E-05,2.828E-05,2.08738E-05,1.39889E-05,2.98746E-05,8.06518E-06,1.29768E-05,6.72523E-05,3.02308E-05,2.10961E-05,2.119E-05,1.43981E-05,2.29715E-05,3.85916E-05,1.79269E-05,1.88246E-05,1.29196E-05,1.76364E-05,8.5467E-06,3.14006E-05,3.90095E-05,2.13667E-05,1.07665E-05,0.000529463
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Laribacter,471,0.000120124,0.000139578,0.000248981,0.000125171,0.000139889,0.000275031,0.000145298,0.000155855,0.000163186,0.000164046,0.000172181,0.000169848,0.000215972,6.86775E-05,0.000192674,0.000229169,0.000166099,0.000116376,0.000259985,0.000222479,0.000236314,0.00023456,0.000235771,0.000129309,0.004326574
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Lutiella,472,0.000394209,0.000191253,0.000451897,0.000215911,0.000272928,0.000477378,0.00019768,0.000194652,0.000268515,0.000302308,0.000381591,0.000307474,0.000287962,0.000149196,0.000374566,0.000441704,0.000257454,0.000246405,0.000363371,0.000381077,0.000430545,0.000468114,0.000383128,0.000226152,0.00766547
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,473,0.000360935,0.000253317,0.000311955,0.00019475,0.000342873,0.000311066,0.000226573,0.000194652,0.000345657,0.000198501,0.000198551,0.000233199,0.000223393,0.000241556,0.000374566,0.00029755,0.000199319,0.000164825,0.000301035,0.000308386,0.000333429,0.000279359,0.000307608,0.000202566,0.006405621
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Simonsiella,474,4.37634E-05,5.16757E-06,1.1312E-05,6.95792E-06,1.39889E-05,3.57264E-05,2.01629E-05,0,9.59335E-06,4.31233E-06,3.0093E-06,2.119E-05,1.43981E-05,2.29715E-05,1.6515E-05,2.51346E-05,8.05581E-06,2.26426E-05,8.84861E-06,2.99575E-05,2.20128E-05,1.46474E-05,1.7867E-05,2.15053E-05,0.00039974
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,475,0.00100949,0.000697888,0.001040821,0.000731658,0.000782371,0.001099509,0.000706742,0.000623421,0.000949445,0.000706866,0.001005167,0.000857431,0.000886894,0.000680855,0.001640145,0.001711373,0.000776513,0.000552746,0.001097714,0.00102208,0.00112492,0.001416927,0.001283847,0.000629897,0.023034719
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,476,0.002351718,0.001092114,0.001215749,0.000889467,0.000980668,0.001410575,0.000976967,0.001023427,0.001325266,0.00085802,0.001168041,0.001048579,0.001224581,0.000840708,0.003717397,0.004178706,0.000975832,0.000772512,0.001667172,0.001839303,0.001315913,0.002715793,0.002051982,0.000778353,0.036418843
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,477,0.001753919,0.001246609,0.001425662,0.001183564,0.001146516,0.001536849,0.000852248,0.001324435,0.001018675,0.001187002,0.001812341,0.001048579,0.001332196,0.000586127,0.001503939,0.001582003,0.001190377,0.001140454,0.001269517,0.001240153,0.00178116,0.001691252,0.001725918,0.001071102,0.031650597
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,478,0.001060247,0.000817754,0.001250735,0.000814149,0.000995089,0.001250423,0.000710899,0.000729108,0.001171971,0.000922483,0.001093584,0.001185112,0.000857207,0.000586127,0.001257066,0.001291846,0.000953686,0.000697592,0.001198059,0.000905334,0.001294871,0.001200487,0.001304109,0.00084495,0.024392886
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,479,0.001212516,0.000753825,0.000956273,0.000695792,0.000645366,0.000985555,0.000565394,0.000688974,0.000959335,0.000737986,0.000981899,0.000666284,0.000764436,0.000586127,0.001095322,0.001112577,0.000794507,0.000462841,0.000900065,0.000718099,0.001118445,0.001094783,0.00105176,0.000595211,0.020143373
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Thauera,480,0.000648555,0.000455492,0.000588924,0.000313107,0.000342873,0.000538975,0.000309719,0.000441478,0.000583513,0.000400113,0.000566182,0.000508997,0.000411905,0.000184127,0.000539148,0.000587707,0.000440163,0.000332979,0.000501725,0.000409713,0.000721891,0.000644286,0.000661264,0.000320498,0.011453335
Bacteria,Proteobacteria,Betaproteobacteria,unclassified (derived from Betaproteobacteria),unclassified (derived from Betaproteobacteria),Candidatus Accumulibacter,481,0.00100949,0.000599331,0.000775514,0.00054157,0.000519177,0.000939357,0.000411573,0.000610043,0.000731863,0.000517924,0.000873316,0.000720898,0.00069764,0.000413841,0.000842773,0.000888953,0.000577194,0.000442862,0.000717619,0.000700477,0.000988958,0.000840592,0.001048076,0.000486991,0.016896035
Bacteria,Proteobacteria,Betaproteobacteria,unclassified (derived from Betaproteobacteria),unclassified (derived from Betaproteobacteria),unclassified (derived from Betaproteobacteria),482,0,2.06703E-05,5.656E-06,2.08738E-05,1.39889E-05,2.98746E-05,1.20978E-05,3.89303E-05,9.59335E-06,1.72493E-05,1.50465E-05,2.119E-05,0,0,1.101E-05,7.17076E-06,8.05581E-06,6.4598E-06,2.35659E-05,2.13668E-05,1.87756E-05,9.76496E-06,2.13667E-05,1.34581E-05,0.000346165
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,483,0.000481623,0.000532739,0.000690965,0.000466253,0.000609312,0.000634451,0.000629832,0.000493653,0.000568678,0.000495696,0.000428127,0.00073182,0.000649399,0.000402,0.000976142,0.000644999,0.000561969,0.000429543,0.001274078,0.000440552,0.000751025,0.000712238,0.000593112,0.000632672,0.014830876
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Desulfarculus,484,0.000196822,0.000330298,0.000248981,0.000215911,0.000266078,0.000304906,0.000226573,0.000272914,0.000211153,0.000181162,0.000291622,0.000254499,0.000323957,0.000264053,0.000329164,0.000240258,0.000231155,0.000199788,0.00027975,0.000337022,0.000317244,0.00033221,0.000353657,0.000199791,0.006408967
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatibacillum,485,0.0002848,0.0004182,0.000542277,0.000362242,0.000223895,0.000554375,0.000318034,0.000350507,0.000383734,0.000344542,0.000438985,0.000456022,0.000374796,0.000184127,0.000462532,0.0004454,0.000340503,0.000309671,0.00027975,0.00048681,0.000474247,0.000463081,0.000493646,0.00034131,0.009333485
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacterium,486,0.000360935,0.000242929,0.000248981,0.000313107,0.000168011,0.000280883,0.000177517,0.000298332,0.000201757,0.000262296,0.000237331,0.000307474,0.000194449,0.000195376,0.0002866,0.000323424,0.00023946,0.000171484,0.000212853,0.00023129,0.00028649,0.000302009,0.000335237,0.000223378,0.006101602
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,487,0.000164113,0.000330298,0.000402334,0.00028549,0.000279779,0.000329545,0.000234888,0.000298332,0.000441591,0.000242291,0.000282315,0.00033915,0.000367374,0.000241556,0.000402942,0.000351146,0.000274064,0.000203117,0.000304076,0.000363455,0.000427308,0.00033221,0.000346289,0.000314948,0.007558609
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfotalea,488,0.000230096,0.000242929,0.000288631,0.000181121,0.000336023,0.000245157,0.000177517,0.00031171,0.000172581,0.000237845,0.000175284,0.000158925,0.000287962,0.000161037,0.000258791,0.00024765,0.000233923,0.000174814,0.000263026,0.000303981,0.000310769,0.000239342,0.000228403,0.000185917,0.005653434
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfurivibrio,489,0.000153397,0.000191253,0.000203791,0.000181121,0.0001471,0.000215282,0.000125135,0.000168564,0.000124615,0.000120701,0.000153567,0.0002119,0.000165504,0.000229715,0.000209416,0.000221776,0.000185477,0.000139019,0.000185486,0.000196706,0.000226603,0.000151508,0.000211826,0.000129309,0.004248772
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfohalobiaceae,Desulfohalobium,490,0.000120124,0.000180865,0.00015831,0.000173948,0.000112128,0.000191259,0.000112871,0.000142477,0.000182471,9.06923E-05,0.000126421,0.000201524,0.000115408,8.05185E-05,0.00016515,0.000186662,0.000150873,0.000164825,0.000103234,0.000188116,0.000197468,0.00015629,0.000186038,0.000121123,0.003608794
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfohalobiaceae,Desulfonatronospira,491,9.86932E-05,0.000108679,0.000118951,0.000146332,0.000112128,0.000155533,5.23821E-05,3.89303E-05,7.66479E-05,0.000116477,0.000111375,0.000180224,0.000100935,0.000103608,9.9033E-05,7.54039E-05,0.000115577,8.07475E-05,6.78089E-05,0.000115425,9.74391E-05,0.000122062,0.000204458,9.96181E-05,0.002598468
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfomicrobiaceae,Desulfomicrobium,492,0.000240811,0.000206703,0.000329448,0.000181121,0.000182072,0.000298746,0.000257753,0.00031171,0.000259119,0.000176939,0.000198551,0.000381748,0.000331379,0.000184127,0.000236941,0.000229169,0.000242228,0.000219766,0.000232618,0.000209482,0.000307532,0.000244124,0.000346289,0.000277488,0.006085866
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,493,0.00174264,0.002037726,0.002172021,0.001865011,0.00191086,0.002565522,0.001750226,0.002040164,0.002042295,0.001833852,0.002134475,0.002299227,0.002464006,0.001343949,0.002224695,0.002231031,0.001926141,0.001606625,0.00187963,0.002308557,0.002500526,0.002310371,0.002509562,0.001954928,0.049654038
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Lawsonia,494,0.000109408,0.000103351,0.000118951,6.95792E-05,3.49723E-05,8.37721E-05,0.000108921,3.89303E-05,8.65379E-05,6.4685E-05,5.72387E-05,0.000116327,5.75182E-05,6.86775E-05,0.000115775,0.000125488,7.51599E-05,6.14347E-05,7.67792E-05,8.98726E-05,9.42019E-05,7.32372E-05,8.21515E-05,6.72907E-05,0.001980261
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,495,0.000208102,0.000201642,0.0002828,0.000292305,0.000160801,0.000341864,0.000214101,0.000272914,0.000191867,0.000142262,0.00022337,0.000233199,0.000215972,0.000218466,0.000269858,0.000201447,0.000214545,0.000181474,0.000282791,0.000277548,0.000197468,0.000274325,0.000292872,0.000197016,0.005589006
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,496,0.006523451,0.004885374,0.005375418,0.004350496,0.004044461,0.006646858,0.004227898,0.004762613,0.004297225,0.003973301,0.004539895,0.004631222,0.005473544,0.003380593,0.005226387,0.005412576,0.004365376,0.003651301,0.004440891,0.005792793,0.005871206,0.0053925,0.006835186,0.004459184,0.118559751
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Pelobacteraceae,Pelobacter,497,0.001663685,0.001235954,0.001606421,0.001294748,0.001078013,0.001773998,0.001251349,0.001076939,0.001246146,0.001215899,0.001206821,0.001632943,0.001643908,0.000882151,0.00158623,0.001471115,0.001202834,0.001178747,0.001271037,0.001526512,0.001787441,0.001459711,0.001883958,0.001222333,0.033398894
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Stigmatella,498,0.006643857,0.002683085,0.004385209,0.002775997,0.004541285,0.007190823,0.002142198,0.001893005,0.003194485,0.003239894,0.00254391,0.007567952,0.005343924,0.001817587,0.002732629,0.002417545,0.002879799,0.00199368,0.003865488,0.002149892,0.003493191,0.003282387,0.003038647,0.005183538,0.087000006
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,499,0.001314029,0.001680791,0.00187756,0.001079554,0.001420526,0.001906432,0.00104972,0.001518417,0.002081855,0.001293699,0.001292136,0.002195461,0.001424967,0.001024243,0.001750812,0.00186876,0.001488248,0.001030571,0.001917989,0.001552945,0.002645034,0.002061213,0.002026968,0.002170355,0.039672285
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Anaeromyxobacter,500,0.005921423,0.005293771,0.006365626,0.004280881,0.004912136,0.007011482,0.004248082,0.004441538,0.005422465,0.004469419,0.005449075,0.005893284,0.006150552,0.003617412,0.005810171,0.006216035,0.005507086,0.00453343,0.005792341,0.005968066,0.007108909,0.006574539,0.006956719,0.005140444,0.133084887
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,501,0.006271699,0.004104752,0.006535394,0.003633543,0.005723855,0.007818436,0.003433146,0.003391355,0.004460411,0.004879268,0.003769205,0.008532535,0.006726699,0.00321482,0.004747255,0.004322177,0.004370746,0.003169846,0.005367426,0.004305049,0.005340325,0.005021281,0.004894017,0.006354882,0.120388122
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Plesiocystis,502,0.000503617,0.000588676,0.000588924,0.000355069,0.000483123,0.000668329,0.000523821,0.000493653,0.000603293,0.000555713,0.000502583,0.000699052,0.000560339,0.000528699,0.000891013,0.000606188,0.000561969,0.00039791,0.000808842,0.00061457,0.000874038,0.000777674,0.00065758,0.000781128,0.014625803
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,503,0.003863134,0.005231734,0.004492732,0.002664813,0.00367361,0.004710181,0.002561753,0.003398044,0.004796673,0.00371445,0.003106881,0.005139127,0.003874686,0.002676056,0.007286103,0.00388099,0.003777053,0.002323263,0.006075603,0.003437207,0.007448165,0.00557811,0.00408967,0.005110822,0.102910861
Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,504,0.000744429,0.000748498,0.000717204,0.000473426,0.000349723,0.000883919,0.000476012,0.000755864,0.000450986,0.000564604,0.000687174,0.000709975,0.000797833,0.000516858,0.000638465,0.000735558,0.000523212,0.000501134,0.00052301,0.00085467,0.000781779,0.000616602,0.000972556,0.000581337,0.015604828
Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,505,0.000941815,0.001070805,0.001087468,0.000903813,0.000645366,0.001117989,0.000794046,0.000829444,0.000890104,0.000802449,0.000927608,0.000955736,0.000942556,0.000680855,0.00093074,0.001151388,0.000899704,0.000765852,0.000859014,0.001218126,0.001071506,0.001034382,0.001340948,0.000987856,0.022849568
Bacteria,Proteobacteria,Deltaproteobacteria,unclassified (derived from Deltaproteobacteria),unclassified (derived from Deltaproteobacteria),unclassified (derived from Deltaproteobacteria),506,0.000426919,0.000423527,0.00037901,0.000430387,0.00040741,0.000551295,0.000372079,0.0004281,0.000431701,0.000388999,0.000595654,0.000392125,0.000445302,0.000378911,0.000544823,0.000506389,0.000384796,0.000467836,0.000363371,0.000491215,0.000597259,0.000546133,0.000808621,0.000374608,0.01113647
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,507,0.000120124,8.79019E-05,9.0671E-05,7.63937E-05,9.0856E-05,0.000101635,6.85956E-05,5.19071E-05,8.65379E-05,3.44542E-05,6.62355E-05,6.33516E-05,6.49399E-05,3.44572E-05,8.25748E-05,8.96345E-05,4.83072E-05,6.14347E-05,0.000132729,7.2691E-05,0.00010359,9.28678E-05,8.93351E-05,8.07489E-05,0.001891973
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,508,0.000306231,0.000269033,0.000220701,0.000132344,0.000174862,0.000257168,0.000165461,0.000272914,0.000211153,0.000150932,0.000172181,0.0002119,0.000201499,0.000126106,0.000303625,0.000212535,0.000182709,0.000109883,0.000247822,0.000205297,0.000200705,0.000210148,0.000250507,0.000194241,0.004989958
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Sulfurospirillum,509,1.09408E-05,2.58378E-05,1.6968E-05,6.95792E-06,2.09834E-05,2.98746E-05,8.06518E-06,6.48839E-05,2.878E-05,1.2937E-05,2.10961E-05,6.33516E-05,1.43981E-05,1.14857E-05,3.85916E-05,2.14384E-05,2.68527E-05,9.6897E-06,2.35659E-05,5.13243E-05,2.50881E-05,4.4043E-05,2.85504E-05,2.42802E-05,0.000629985
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,510,0.000196822,0.00011374,0.00015277,0.000111542,8.40057E-05,0.000167236,9.68653E-05,0.000129768,0.000201757,0.000107808,0.000123474,8.46509E-05,0.000208921,9.17674E-05,0.0001433,0.000132696,9.93826E-05,8.72406E-05,0.000165721,0.00017534,0.000197468,0.000166105,0.000285504,0.000113076,0.003436962
