domain,phylum,className,order,family,genus,bulk1,bulk1,bulk2,bulk3,bulk4,bulk5,bulk6,nulk7,bulk8,bulk8,bulk9,bulk10,bulk11,bulk12,bulk13,bulk14,bulk15,bulk15,bulk16,bulk17,bulk18,bulk19,bulk20,bulk20,bulk21,bulk22,bulk23,bulk24,bulk25,bulk26,bulk26,bulk27,bulk28,bulk29,bulk29,bulk30,bulk31,bulk32,bulk33,bulk34,bulk34,bulk35,bulk36,bulk37,bulk38,bulk38,bulk39,bulk40
Eukaryota,Porifera,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49005E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Promicromonosporaceae,Xylanimonas,0.000710051,0.000749043,0.000814176,0.000836163,0.000954163,0.00081753,0.000833833,0.000740458,0.000877777,0.000828914,0.000712271,0.000836636,0.000658627,0.000868564,0.000879574,0.000753471,0.000855426,0.000722197,0.000831361,0.000772064,0.000765202,0.000659345,0.000818864,0.000561686,0.000903365,0.000899027,0.000636753,0.000748443,0.000779417,0.00078298,0.000940055,0.001058185,0.00075365,0.000787012,0.000765058,0.00070073,0.00071714,0.000785042,0.00093978,0.000825623,0.000827879,0.000912482,0.001014567,0.000875108,0.000744258,0.00089876,0.000828625,0.000774058
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,0.000351365,0.000474165,0.000525513,0.000396077,0.00052112,0.000450788,0.000549572,0.000593833,0.000597796,0.000458719,0.000474847,0.000438891,0.000509652,0.000427044,0.000547137,0.000547979,0.000610071,0.000663242,0.000394544,0.000524154,0.000616619,0.000586085,0.000530745,0.000528646,0.000423255,0.000469641,0.000594303,0.000436592,0.000371151,0.000474533,0.000429948,0.000487816,0.000427327,0.000554656,0.000537608,0.000367049,0.000338426,0.00038892,0.000492265,0.000394216,0.000417199,0.000524879,0.00054156,0.000452642,0.000334916,0.000518515,0.000465608,0.000538805
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Yarrowia,0.000117122,3.43598E-05,4.44096E-05,2.93391E-05,5.1378E-05,6.11238E-05,5.68523E-05,6.59814E-05,6.81034E-05,6.43817E-05,6.98305E-05,4.80037E-05,4.70448E-05,6.51423E-05,4.15547E-05,4.10984E-05,7.29433E-05,8.84323E-05,3.52271E-05,6.37484E-05,5.2004E-05,4.39564E-05,6.82387E-05,4.13005E-05,7.58069E-05,4.69641E-05,1.69801E-05,3.56401E-05,4.45381E-05,3.95444E-05,5.8298E-05,6.00389E-05,2.33088E-05,6.74582E-05,4.13545E-05,1.6684E-05,6.44621E-05,3.60111E-05,8.20442E-05,8.18185E-05,4.56311E-05,7.26756E-05,6.16967E-05,4.52642E-05,8.18684E-05,3.45677E-05,2.3675E-05,3.03552E-05
Viruses,unclassified (derived from Viruses),unclassified (derived from Viruses),unclassified (derived from Viruses),Poxviridae,Yatapoxvirus,0,0,0,0,0,0,0,0,7.56704E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,0.000563648,0.000474165,0.000584726,0.000704138,0.000689934,0.000542473,0.000713812,0.000615827,0.000756704,0.000603578,0.000670372,0.00067891,0.000650786,0.000644185,0.000595617,0.000561678,0.000769221,0.000619026,0.00073977,0.000609151,0.000742914,0.000644693,0.000545909,0.000479085,0.0005496,0.000449514,0.000475443,0.000686073,0.000690341,0.000490351,0.000561118,0.000592884,0.000606028,0.000689572,0.000668564,0.000600626,0.000628505,0.000604987,0.0005221,0.000498349,0.000658392,0.00058948,0.000699229,0.000603523,0.00066239,0.000699996,0.000441933,0.000713348
Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Zea,0,0,0,0,0,0,0,1.46625E-05,0,0,0,0,0,0,6.92578E-06,0,0,1.47387E-05,7.04543E-06,7.08316E-06,0,0,0,0,0,1.34183E-05,0,0,7.42302E-06,0,0,0,0,7.49535E-06,0,0,0,7.20222E-06,0,0,2.60749E-05,0,0,0,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Zunongwangia,0.000358685,0.00031611,0.000392285,0.000330064,0.000381665,0.000374383,0.000296895,0.000249263,0.000378352,0.000338004,0.000467864,0.000260592,0.000352836,0.000318474,0.00031166,0.000246591,0.000371348,0.000361099,0.000366362,0.000332908,0.000364028,0.000410259,0.00043976,0.000346924,0.000328496,0.000449514,0.000331112,0.000302941,0.000296921,0.000300538,0.000320639,0.000315204,0.000202009,0.000344786,0.000317051,0.000308655,0.000257848,0.000360111,0.000328177,0.000386778,0.000312899,0.000387603,0.000281063,0.000301762,0.000349801,0.000380245,0.000299883,0.000478095
Eukaryota,Streptophyta,Zygnemophyceae,Zygnematales,Zygnemataceae,Zygnema,0,0,0,0,0,0,0,0,0,0,6.98305E-06,6.85768E-06,7.8408E-06,7.23804E-06,0,6.84974E-06,0,7.36936E-06,0,0,0,0,0,8.26009E-06,0,6.70916E-06,0,8.91004E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44258E-06,8.64192E-06,0,0
Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygosaccharomyces,1.46402E-05,1.37439E-05,2.22048E-05,0,0,1.52809E-05,6.31692E-06,1.46625E-05,2.27011E-05,1.60954E-05,2.09491E-05,1.37154E-05,2.35224E-05,0,1.38516E-05,0,1.32624E-05,1.47387E-05,7.04543E-06,7.08316E-06,0,7.32606E-06,0,8.26009E-06,6.31724E-06,6.70916E-06,1.69801E-05,8.91004E-06,7.42302E-06,0,1.45745E-05,7.50486E-06,0,1.49907E-05,6.89242E-06,8.34202E-06,8.05776E-06,7.20222E-06,0,2.97522E-05,1.30375E-05,8.07507E-06,1.37104E-05,1.50881E-05,3.72129E-05,8.64192E-06,3.15667E-05,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas,0.001229778,0.001608037,0.001731973,0.001525631,0.001805571,0.001856634,0.001320236,0.001722849,0.001021551,0.001850973,0.001361694,0.001323531,0.00167009,0.002084555,0.001482118,0.002239864,0.000988051,0.001282269,0.002247492,0.00213203,0.001515545,0.001846167,0.001319281,0.001552898,0.001471917,0.002656827,0.002063081,0.001461246,0.002189792,0.00135242,0.002113302,0.001681089,0.001888009,0.001011873,0.002171111,0.001776851,0.001434281,0.001224378,0.001722929,0.001071078,0.001466715,0.001921866,0.001590403,0.00188601,0.000937765,0.001477769,0.001633574,0.001555706
Viruses,unclassified (derived from Viruses),unclassified (derived from Viruses),Caudovirales,Podoviridae,phiKMV-like viruses,0,0,0,0,7.33972E-06,0,0,0,0,0,1.39661E-05,0,0,0,1.38516E-05,0,0,0,0,0,0,0,0,0,6.31724E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64192E-06,0,0
Viruses,unclassified (derived from Viruses),unclassified (derived from Viruses),Caudovirales,Myoviridae,phiKZ-like viruses,0,0,0,0,0,1.52809E-05,6.31692E-06,0,0,8.04771E-06,0,1.37154E-05,7.8408E-06,7.23804E-06,0,6.84974E-06,0,7.36936E-06,0,0,7.42914E-06,0,0,0,0,0,0,8.91004E-06,0,0,0,7.50486E-06,1.55392E-05,7.49535E-06,0,8.34202E-06,0,7.20222E-06,0,1.48761E-05,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria (class),unclassified (derived from Actinobacteria (class)),unclassified (derived from Actinobacteria (class)),unclassified (derived from Actinobacteria (class)),0.00070273,0.000762787,0.001154649,0.00078482,0.00079269,0.000786968,0.000726446,0.000623158,0.001029118,0.000764532,0.00073322,0.000692625,0.000917374,0.000919231,0.000900352,0.000712373,0.00060344,0.000825368,0.000901815,0.000800397,0.001099513,0.000776562,0.00116764,0.00085905,0.001067613,0.001308286,0.001018805,0.000828633,0.001157992,0.000972793,0.001537609,0.001568516,0.000916811,0.000914433,0.000978723,0.000800834,0.000701025,0.000691414,0.00088757,0.000944631,0.000756173,0.000847882,0.001076264,0.00110143,0.00095265,0.000846908,0.000765491,0.000849946
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,unclassified (derived from Alicyclobacillaceae),0.000827172,0.000707811,0.000643939,0.000733477,0.000741312,0.000962699,0.000953855,0.000894415,0.00079454,0.000901343,0.000775118,0.001042367,0.000721354,0.000535615,0.000824168,0.000671274,0.000842164,0.000913801,0.000641134,0.000849979,0.000653765,0.000908432,0.000652059,0.000958171,0.000884413,0.000536733,0.000772594,0.000962284,0.000875917,0.000624802,0.000728725,0.000712962,0.000637106,0.000869461,0.000640995,0.000750782,0.000999162,0.000885874,0.000984531,0.000691738,0.000893067,0.001009383,0.000836332,0.000626155,0.000878224,0.000760489,0.000860191,0.000736114
Viruses,unclassified (derived from Viruses),unclassified (derived from Viruses),Herpesvirales,Alloherpesviridae,unclassified (derived from Alloherpesviridae),0,0,7.4016E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20222E-06,0,7.43804E-06,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified (derived from Alphaproteobacteria),unclassified (derived from Alphaproteobacteria),unclassified (derived from Alphaproteobacteria),0.003133006,0.0024258,0.00245733,0.002398469,0.002480825,0.00244495,0.002457282,0.00265392,0.002557661,0.00252698,0.00249993,0.002304179,0.002430648,0.002345124,0.002604095,0.002705646,0.003441599,0.00276351,0.002395446,0.002344525,0.002756213,0.002754599,0.002623398,0.003014934,0.001933075,0.00215364,0.002810205,0.002842301,0.002865287,0.002483391,0.002805591,0.002236448,0.002494037,0.002728308,0.002343422,0.002469239,0.002949139,0.002333521,0.00213315,0.00223885,0.002190295,0.002325619,0.00259126,0.00231602,0.00276864,0.003033315,0.002383282,0.002094511
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,unclassified (derived from Alteromonadales),unclassified (derived from Alteromonadales),6.5881E-05,5.49756E-05,4.44096E-05,2.93391E-05,2.93589E-05,7.64047E-05,4.42184E-05,6.59814E-05,4.54023E-05,6.43817E-05,4.18983E-05,4.11461E-05,7.05672E-05,2.89521E-05,9.6961E-05,2.73989E-05,7.29433E-05,4.42162E-05,4.22726E-05,3.54158E-05,6.68623E-05,8.79127E-05,3.79104E-05,2.47803E-05,4.42207E-05,3.35458E-05,4.24502E-05,2.67301E-05,5.19612E-05,3.16356E-05,4.37235E-05,6.00389E-05,5.43871E-05,5.99628E-05,8.2709E-05,6.67362E-05,5.64043E-05,3.60111E-05,5.96685E-05,6.69424E-05,8.47436E-05,5.65255E-05,2.05656E-05,6.78963E-05,2.97703E-05,8.64192E-05,4.735E-05,0.000121421
Bacteria,unclassified (derived from Bacteria),unclassified (derived from Bacteria),unclassified (derived from Bacteria),unclassified (derived from Bacteria),unclassified (derived from Bacteria),0.000461167,0.000377958,0.000488505,0.000264052,0.000381665,0.00032854,0.000341114,0.000329907,0.000370785,0.000362147,0.000439932,0.000281165,0.000603742,0.000528377,0.000470953,0.000595927,0.000265248,0.000434792,0.000464998,0.000325825,0.000222874,0.000366303,0.000280537,0.000479085,0.000518014,0.000503187,0.000382052,0.000409862,0.000408266,0.000434989,0.000655852,0.000390253,0.00055941,0.000367272,0.00059964,0.000508863,0.000314253,0.000432133,0.000447514,0.000312398,0.00035853,0.000508729,0.000425021,0.000731772,0.000357244,0.000388886,0.00033145,0.000500861
Bacteria,Bacteroidetes,unclassified (derived from Bacteroidetes),unclassified (derived from Bacteroidetes),unclassified (derived from Bacteroidetes),unclassified (derived from Bacteroidetes),0.000117122,8.93354E-05,0.000111024,8.06824E-05,0.000110096,3.05619E-05,8.84369E-05,0.000109969,7.56704E-05,9.65725E-05,9.77626E-05,0.000130296,0.00010193,8.68564E-05,0.000110813,0.000123295,9.2837E-05,8.84323E-05,0.000126818,7.79147E-05,4.45749E-05,9.52388E-05,0.000136477,9.91211E-05,4.42207E-05,0.000107347,9.33905E-05,0.00012474,5.93842E-05,0.000126542,8.7447E-05,9.75632E-05,4.66175E-05,0.000127421,8.2709E-05,9.17623E-05,0.000104751,0.000136842,5.96685E-05,0.000156199,0.00015645,0.000113051,9.59726E-05,6.03523E-05,8.18684E-05,9.50611E-05,0.000110483,0.000151776
Bacteria,Proteobacteria,Betaproteobacteria,unclassified (derived from Betaproteobacteria),unclassified (derived from Betaproteobacteria),unclassified (derived from Betaproteobacteria),7.32011E-06,4.12317E-05,3.7008E-05,7.33477E-06,2.20192E-05,2.29214E-05,5.05354E-05,2.19938E-05,7.56704E-06,0,3.49152E-05,4.80037E-05,1.56816E-05,7.23804E-06,4.15547E-05,2.73989E-05,3.97873E-05,5.15855E-05,2.81817E-05,1.41663E-05,4.45749E-05,2.19782E-05,2.27462E-05,2.47803E-05,2.5269E-05,2.01275E-05,1.69801E-05,8.91004E-06,2.22691E-05,3.16356E-05,7.28725E-06,3.75243E-05,1.55392E-05,1.49907E-05,1.37848E-05,3.33681E-05,4.02888E-05,3.60111E-05,1.49171E-05,2.23141E-05,3.25937E-05,2.42252E-05,2.05656E-05,0,2.23277E-05,4.32096E-05,1.57833E-05,2.27664E-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified (derived from Burkholderiales),unclassified (derived from Burkholderiales),4.39207E-05,7.55915E-05,5.18112E-05,7.33477E-05,5.1378E-05,6.87642E-05,5.05354E-05,6.59814E-05,6.81034E-05,8.04771E-05,4.18983E-05,8.22921E-05,4.70448E-05,2.17141E-05,6.92578E-05,9.58963E-05,7.29433E-05,5.89549E-05,8.45451E-05,4.24989E-05,8.91497E-05,5.12824E-05,0.000106149,8.26009E-05,6.31724E-05,8.05099E-05,7.64104E-05,7.12803E-05,7.42302E-05,6.32711E-05,3.64362E-05,7.50486E-05,5.43871E-05,8.24489E-05,6.20317E-05,4.17101E-05,8.86353E-05,7.92245E-05,5.96685E-05,8.92565E-05,9.12623E-05,8.88257E-05,6.85518E-05,3.77202E-05,6.69832E-05,6.04935E-05,0.000102592,8.34769E-05
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,unclassified (derived from Campylobacterales),unclassified (derived from Campylobacterales),1.46402E-05,1.37439E-05,1.48032E-05,1.46695E-05,2.93589E-05,3.05619E-05,1.89508E-05,3.66564E-05,4.54023E-05,8.04771E-06,2.09491E-05,2.74307E-05,3.13632E-05,2.17141E-05,2.77031E-05,2.05492E-05,3.97873E-05,3.68468E-05,2.11363E-05,3.54158E-05,2.22874E-05,7.32606E-06,3.79104E-05,1.65202E-05,1.26345E-05,2.68366E-05,1.69801E-05,1.78201E-05,1.4846E-05,3.95444E-05,1.45745E-05,1.50097E-05,3.88479E-05,2.99814E-05,3.44621E-05,5.83942E-05,1.61155E-05,5.76178E-05,2.23757E-05,2.23141E-05,1.95562E-05,4.84504E-05,5.48415E-05,6.03523E-05,1.48852E-05,3.45677E-05,2.3675E-05,3.03552E-05
Bacteria,Candidatus Poribacteria,unclassified (derived from Candidatus Poribacteria),unclassified (derived from Candidatus Poribacteria),unclassified (derived from Candidatus Poribacteria),unclassified (derived from Candidatus Poribacteria),0.000183003,0.000171799,0.000244253,0.000132026,0.000205512,0.000290338,0.000240043,0.000307913,0.000370785,0.000313861,0.000349152,0.000308595,0.000180338,0.000123047,0.000332438,0.000273989,0.000404504,0.000442162,0.000260681,0.000297493,0.000341741,0.000373629,0.000272955,0.000379964,0.000271641,0.000221402,0.000271681,0.000400952,0.000215268,0.000268902,0.000153032,0.000172612,0.000279705,0.000352282,0.000192988,0.000291971,0.000265906,0.000345707,0.000298343,0.000334712,0.000267268,0.000347228,0.000377035,0.000226321,0.000215835,0.000328393,0.000276208,0.000220075
Viruses,unclassified (derived from Viruses),unclassified (derived from Viruses),Caudovirales,unclassified (derived from Caudovirales),unclassified (derived from Caudovirales),0,0,1.48032E-05,0,0,0,0,0,0,8.04771E-06,0,6.85768E-06,7.8408E-06,7.23804E-06,6.92578E-06,6.84974E-06,0,1.47387E-05,0,0,0,0,0,8.26009E-06,1.89517E-05,0,0,0,0,0,1.45745E-05,7.50486E-06,7.76959E-06,0,0,8.34202E-06,1.61155E-05,7.20222E-06,7.45857E-06,0,0,0,0,1.50881E-05,0,0,7.89166E-06,0
Bacteria,Cyanobacteria,unclassified (derived from Cyanobacteria),Chroococcales,unclassified (derived from Chroococcales),unclassified (derived from Chroococcales),1.46402E-05,1.37439E-05,4.44096E-05,7.33477E-06,1.46794E-05,2.29214E-05,1.89508E-05,2.19938E-05,2.27011E-05,3.21908E-05,2.79322E-05,2.0573E-05,7.8408E-06,2.17141E-05,3.46289E-05,2.73989E-05,2.65248E-05,2.94774E-05,2.11363E-05,2.12495E-05,7.42914E-06,1.46521E-05,5.30745E-05,2.47803E-05,2.5269E-05,1.34183E-05,1.69801E-05,8.91004E-06,4.45381E-05,1.58178E-05,2.9149E-05,7.50486E-06,1.55392E-05,7.49535E-06,0,1.6684E-05,3.2231E-05,0,2.23757E-05,2.97522E-05,3.25937E-05,8.07507E-06,1.37104E-05,2.26321E-05,2.23277E-05,4.32096E-05,2.3675E-05,3.7944E-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XI. Incertae Sedis,unclassified (derived from Clostridiales Family XI. Incertae Sedis),7.32011E-06,2.74878E-05,1.48032E-05,1.46695E-05,2.20192E-05,1.52809E-05,0,1.46625E-05,3.02682E-05,0,2.79322E-05,2.0573E-05,2.35224E-05,0,0,1.36995E-05,1.32624E-05,2.94774E-05,2.11363E-05,0,7.42914E-06,1.46521E-05,2.27462E-05,8.26009E-06,2.5269E-05,1.34183E-05,1.69801E-05,0,7.42302E-06,7.90889E-06,2.9149E-05,7.50486E-06,7.76959E-06,2.24861E-05,6.89242E-06,2.50261E-05,3.2231E-05,1.44044E-05,1.49171E-05,1.48761E-05,6.51873E-06,2.42252E-05,1.37104E-05,7.54404E-06,0,1.72838E-05,7.89166E-06,2.27664E-05
Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified (derived from Clostridiales),unclassified (derived from Clostridiales),5.85609E-05,8.24635E-05,6.66144E-05,6.60129E-05,0.000117436,7.64047E-05,8.84369E-05,0.000109969,9.83716E-05,4.02385E-05,7.68135E-05,0.000102865,6.27264E-05,7.23804E-05,9.6961E-05,4.79482E-05,7.29433E-05,0.00011054,0.000119772,0.000120414,8.91497E-05,9.52388E-05,0.000113731,6.60808E-05,0.00011371,6.03824E-05,8.49005E-05,8.01903E-05,2.22691E-05,7.90889E-05,9.47342E-05,8.25535E-05,8.54654E-05,6.74582E-05,8.2709E-05,8.34202E-05,8.05776E-05,0.000100831,0.000111879,9.66945E-05,0.0001043,7.26756E-05,0.000109683,5.28083E-05,5.20981E-05,0.000120987,7.89166E-05,6.82993E-05
Bacteria,Proteobacteria,Deltaproteobacteria,unclassified (derived from Deltaproteobacteria),unclassified (derived from Deltaproteobacteria),unclassified (derived from Deltaproteobacteria),0.000812532,0.000639092,0.000732758,0.000814159,0.000704613,0.000756407,0.000795932,0.000718465,0.000817241,0.000756484,0.000858915,0.000905213,0.000697831,0.000636947,0.00083802,0.000828818,0.000815639,0.000817999,0.00081727,0.000708316,0.00069834,0.000879127,0.000788536,0.000801229,0.000656993,0.00055686,0.000594303,0.000748443,0.000616111,0.000537804,0.000597554,0.000562864,0.000652645,0.00095191,0.000668564,0.000834202,0.000741314,0.000900278,0.00057431,0.000691738,0.000801804,0.000597555,0.000719794,0.000686507,0.000654947,0.000829625,0.000591875,0.000629871
Bacteria,Elusimicrobia,unclassified (derived from Elusimicrobia),unclassified (derived from Elusimicrobia),unclassified (derived from Elusimicrobia),unclassified (derived from Elusimicrobia),3.66005E-05,6.87195E-05,8.14176E-05,5.13434E-05,5.87178E-05,6.87642E-05,5.68523E-05,0.000102638,5.29693E-05,8.04771E-05,1.39661E-05,4.11461E-05,3.13632E-05,5.79043E-05,2.77031E-05,6.84974E-05,7.95745E-05,6.63242E-05,7.04543E-05,3.54158E-05,5.94332E-05,8.79127E-05,8.34028E-05,4.13005E-05,3.15862E-05,8.72191E-05,3.39602E-05,3.56401E-05,6.68072E-05,2.37267E-05,2.9149E-05,4.50292E-05,9.3235E-05,6.74582E-05,8.96014E-05,8.34202E-05,6.44621E-05,7.20222E-05,5.221E-05,3.71902E-05,6.51873E-05,0.000104976,8.91174E-05,4.52642E-05,5.20981E-05,6.91354E-05,6.31333E-05,6.82993E-05
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,unclassified (derived from Erysipelotrichaceae),7.32011E-05,6.87195E-05,8.14176E-05,5.86781E-05,5.1378E-05,6.11238E-05,4.42184E-05,8.0644E-05,7.56704E-05,0.00010462,0.000104746,0.000123438,2.35224E-05,2.89521E-05,5.54063E-05,6.84974E-05,0.000106099,6.63242E-05,9.15906E-05,4.95821E-05,8.17206E-05,5.86085E-05,0.000106149,7.43408E-05,7.58069E-05,4.69641E-05,6.79204E-05,0.000133651,6.68072E-05,0.000118633,5.8298E-05,8.25535E-05,7.76959E-05,5.99628E-05,8.2709E-05,5.83942E-05,6.44621E-05,7.20222E-05,4.47514E-05,4.46282E-05,7.17061E-05,7.26756E-05,0.000102828,3.77202E-05,5.20981E-05,3.45677E-05,7.89166E-05,3.03552E-05
Archaea,Euryarchaeota,unclassified (derived from Euryarchaeota),unclassified (derived from Euryarchaeota),unclassified (derived from Euryarchaeota),unclassified (derived from Euryarchaeota),0.000402606,0.000302366,0.000318269,0.000425416,0.00024955,0.00032854,0.000353748,0.000359232,0.000363218,0.000362147,0.000293288,0.000390888,0.000360677,0.00033295,0.000283957,0.000280839,0.000397873,0.000397945,0.00032409,0.000283326,0.000453178,0.000395607,0.000227462,0.000421265,0.000423255,0.000228111,0.000365072,0.000418772,0.000341459,0.000308447,0.000313352,0.000285185,0.000396249,0.0003223,0.000282589,0.000442127,0.000402888,0.000403325,0.000395304,0.000394216,0.000391124,0.000444129,0.000274207,0.00035457,0.000327474,0.000388886,0.000418258,0.000295964
Bacteria,Bacteroidetes,Flavobacteria,unclassified (derived from Flavobacteria),unclassified (derived from Flavobacteria),unclassified (derived from Flavobacteria),0.000256204,0.000213031,0.000155434,0.000124691,0.000176153,0.000297978,0.000202141,0.000256594,0.000181609,0.00028167,0.000237424,0.00020573,0.000243065,0.000173713,0.00013159,0.000219192,0.000251986,0.000206342,0.000211363,0.000205412,0.000267449,0.000271064,0.000250209,0.000214762,0.000202152,0.00024153,0.000186781,0.000169291,0.000237537,0.000197722,0.000116596,0.000135087,0.000163161,0.000314805,0.000255019,0.000141814,0.000177271,0.000252078,0.000201381,0.000215703,0.000202081,0.000258402,0.000301628,0.000248953,0.000208392,0.000241974,0.000220967,0.000295964
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,unclassified (derived from Flavobacteriaceae),0.000183003,0.000329854,0.000162835,0.000271386,0.00024955,0.000206293,0.000233726,0.000219938,0.000264847,0.000297765,0.00023044,0.000226303,0.000172498,0.000166475,0.000193922,0.000198642,0.000251986,0.00022845,0.00032409,0.000240827,0.00017087,0.000263738,0.000250209,0.000165202,0.000202152,0.000254948,0.000212251,0.000231661,0.000155883,0.000205631,0.000167607,0.000202631,0.000147622,0.000232356,0.000261912,0.000133472,0.000112809,0.000230471,0.000111879,0.00030496,0.000267268,0.000258402,0.000212511,0.000196145,0.000215835,0.000207406,0.000307775,0.000356674
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,unclassified (derived from Flavobacteriales),unclassified (derived from Flavobacteriales),0.000226923,0.000226775,0.000251654,0.000198039,0.00025689,0.000183371,0.000258994,0.000322576,0.000196743,0.000217288,0.000209491,0.0001783,0.000305791,0.000267807,0.000242402,0.000164394,0.000331561,0.00022845,0.000183181,0.000254994,0.000334312,0.000234434,0.000371522,0.000189982,0.000221103,0.000281785,0.000220741,0.000187111,0.000222691,0.00028472,0.000160319,0.000232651,0.000170931,0.000232356,0.000344621,0.000191867,0.000241733,0.000295291,0.000179006,0.000238017,0.000267268,0.000306853,0.000260497,0.000211233,0.000208392,0.000328393,0.000291992,0.000280786
Bacteria,Proteobacteria,Gammaproteobacteria,unclassified (derived from Gammaproteobacteria),unclassified (derived from Gammaproteobacteria),unclassified (derived from Gammaproteobacteria),0.001427421,0.001353775,0.001443311,0.001202902,0.001196374,0.001337082,0.001471842,0.001554229,0.001551244,0.001239347,0.001277897,0.001289243,0.001293732,0.001295609,0.001509821,0.00131515,0.001445604,0.001694953,0.001423177,0.001296218,0.001463541,0.001435908,0.001417848,0.001354655,0.001345572,0.001247903,0.001052766,0.001238495,0.001187684,0.001328693,0.001020215,0.001403409,0.001142129,0.001379145,0.001240635,0.001259645,0.001490685,0.001332411,0.001208288,0.001145458,0.001362416,0.001413137,0.001617823,0.001259854,0.001332222,0.001702459,0.001365258,0.001487406
